,Frame,Num_detections,Yolo_det,Sort_tracks,Sort_track_nums
495,495,3,"[[0, 143, 122, 232, 0.8941], [434, 235, 506, 321, 0.8314], [314, 286, 445, 377, 0.246]]","[[429, 237, 507, 318, 7], [312, 286, 453, 387, 5], [3, 134, 115, 233, 2]]","[7, 5, 2]"
496,496,3,"[[431, 241, 507, 309, 0.9821], [2, 142, 124, 236, 0.9082], [321, 285, 451, 372, 0.1303]]","[[428, 237, 507, 315, 7], [317, 284, 455, 381, 5], [4, 138, 119, 236, 2]]","[7, 5, 2]"
497,497,3,"[[0, 144, 124, 236, 0.9915], [438, 229, 502, 327, 0.9746], [344, 283, 485, 380, 0.6063]]","[[429, 235, 506, 320, 7], [336, 284, 476, 382, 5], [3, 141, 120, 237, 2]]","[7, 5, 2]"
498,498,3,"[[0, 143, 124, 236, 0.9906], [432, 237, 507, 310, 0.8279], [352, 274, 491, 374, 0.099]]","[[429, 234, 507, 316, 7], [348, 279, 488, 377, 5], [2, 142, 121, 237, 2]]","[7, 5, 2]"
499,499,2,"[[0, 143, 125, 235, 0.9663], [432, 240, 506, 308, 0.8431]]","[[429, 235, 506, 314, 7], [354, 282, 494, 380, 5], [1, 142, 122, 237, 2]]","[7, 5, 2]"
500,500,2,"[[0, 142, 125, 235, 0.9822], [432, 227, 504, 329, 0.9697]]","[[428, 233, 506, 320, 7], [1, 142, 123, 236, 2]]","[7, 2]"
501,501,3,"[[0, 141, 126, 234, 0.9618], [431, 225, 505, 333, 0.8967], [349, 297, 484, 386, 0.0649]]","[[427, 231, 507, 325, 7], [350, 293, 489, 388, 5], [1, 141, 124, 235, 2]]","[7, 5, 2]"
502,502,2,"[[428, 235, 509, 313, 0.9774], [0, 142, 124, 234, 0.9574]]","[[427, 230, 508, 320, 7], [355, 296, 494, 391, 5], [0, 141, 123, 235, 2]]","[7, 5, 2]"
503,503,2,"[[433, 224, 504, 331, 0.9786], [0, 141, 125, 235, 0.9728]]","[[427, 229, 507, 324, 7], [0, 141, 124, 235, 2]]","[7, 2]"
504,504,3,"[[0, 143, 126, 235, 0.9665], [438, 228, 501, 328, 0.9627], [342, 279, 485, 381, 0.1383]]","[[430, 229, 506, 326, 7], [346, 283, 487, 382, 5], [0, 142, 124, 235, 2]]","[7, 5, 2]"
505,505,3,"[[325, 290, 448, 373, 0.9725], [440, 242, 503, 320, 0.9557], [0, 143, 125, 234, 0.8334]]","[[433, 233, 506, 326, 7], [329, 285, 465, 379, 5], [0, 142, 124, 235, 2]]","[7, 5, 2]"
506,506,3,"[[320, 285, 443, 376, 0.9972], [436, 240, 506, 317, 0.9728], [0, 142, 126, 232, 0.7311]]","[[434, 234, 506, 323, 7], [321, 285, 453, 378, 5], [0, 142, 125, 233, 2]]","[7, 5, 2]"
507,507,3,"[[301, 287, 448, 382, 0.9997], [435, 240, 507, 320, 0.9803], [0, 142, 125, 233, 0.8931]]","[[434, 236, 507, 323, 7], [310, 287, 447, 380, 5], [0, 142, 125, 233, 2]]","[7, 5, 2]"
508,508,3,"[[300, 283, 440, 373, 0.9978], [433, 232, 506, 315, 0.9786], [0, 143, 127, 234, 0.7007]]","[[432, 232, 506, 319, 7], [304, 284, 441, 376, 5], [0, 142, 125, 234, 2]]","[7, 5, 2]"
509,509,3,"[[288, 279, 447, 374, 0.9995], [435, 223, 503, 317, 0.9911], [0, 143, 124, 234, 0.8435]]","[[432, 227, 505, 316, 7], [297, 281, 441, 375, 5], [0, 143, 124, 234, 2]]","[7, 5, 2]"
510,510,3,"[[286, 278, 433, 372, 0.9938], [435, 220, 508, 314, 0.9749], [0, 143, 126, 234, 0.8369]]","[[433, 222, 507, 314, 7], [289, 279, 435, 373, 5], [0, 143, 125, 234, 2]]","[7, 5, 2]"
511,511,3,"[[277, 287, 408, 369, 0.9802], [433, 213, 506, 316, 0.9721], [0, 143, 125, 233, 0.9366]]","[[432, 218, 506, 313, 7], [278, 282, 419, 373, 5], [0, 142, 125, 233, 2]]","[7, 5, 2]"
512,512,3,"[[0, 143, 126, 234, 0.96], [267, 290, 404, 376, 0.9053], [435, 223, 507, 307, 0.8616]]","[[433, 218, 507, 311, 7], [268, 286, 409, 376, 5], [0, 143, 125, 234, 2]]","[7, 5, 2]"
513,513,3,"[[233, 287, 388, 380, 0.9831], [0, 142, 125, 235, 0.9534], [426, 201, 512, 300, 0.8433]]","[[430, 207, 508, 303, 7], [246, 287, 391, 378, 5], [0, 142, 125, 234, 2]]","[7, 5, 2]"
514,514,3,"[[228, 287, 380, 380, 0.9967], [0, 143, 122, 234, 0.992], [444, 175, 507, 301, 0.8468]]","[[435, 191, 510, 294, 7], [234, 287, 381, 379, 5], [0, 143, 123, 234, 2]]","[7, 5, 2]"
515,515,3,"[[219, 285, 388, 380, 0.9999], [0, 143, 123, 235, 0.9906], [447, 180, 507, 296, 0.7574]]","[[439, 185, 511, 292, 7], [226, 286, 379, 379, 5], [0, 143, 123, 234, 2]]","[7, 5, 2]"
516,516,3,"[[190, 287, 387, 381, 1.0], [0, 143, 125, 235, 0.9874], [446, 181, 508, 296, 0.8433]]","[[441, 183, 511, 292, 7], [208, 287, 374, 380, 5], [0, 143, 124, 234, 2]]","[7, 5, 2]"
517,517,3,"[[178, 290, 358, 381, 0.9998], [446, 183, 507, 293, 0.9749], [0, 141, 129, 235, 0.9527]]","[[442, 182, 510, 292, 7], [189, 288, 359, 381, 5], [0, 142, 126, 234, 2]]","[7, 5, 2]"
518,518,3,"[[171, 278, 339, 381, 0.9997], [0, 142, 128, 235, 0.9798], [450, 179, 507, 294, 0.913]]","[[445, 179, 510, 291, 7], [174, 283, 344, 379, 5], [0, 142, 127, 234, 2]]","[7, 5, 2]"
519,519,3,"[[165, 283, 331, 376, 0.9994], [0, 142, 128, 235, 0.9595], [456, 182, 507, 289, 0.8322]]","[[449, 179, 511, 290, 7], [164, 282, 333, 378, 5], [0, 142, 127, 234, 2]]","[7, 5, 2]"
520,520,3,"[[153, 285, 310, 370, 0.9945], [0, 142, 127, 235, 0.7818], [457, 172, 510, 295, 0.7189]]","[[452, 175, 512, 290, 7], [151, 282, 318, 374, 5], [0, 142, 127, 234, 2]]","[7, 5, 2]"
521,521,3,"[[154, 271, 300, 365, 0.9969], [457, 169, 511, 299, 0.3913], [2, 144, 127, 232, 0.346]]","[[454, 173, 513, 292, 7], [146, 275, 307, 368, 5], [1, 142, 127, 233, 2]]","[7, 5, 2]"
522,522,2,"[[160, 267, 298, 356, 0.9838], [9, 133, 113, 224, 0.892]]","[[455, 171, 514, 290, 7], [147, 268, 302, 360, 5], [2, 136, 122, 227, 2]]","[7, 5, 2]"
523,523,3,"[[140, 249, 289, 356, 0.9093], [6, 121, 91, 230, 0.1941], [467, 69, 508, 187, 0.042]]","[[138, 258, 292, 354, 5], [-2, 130, 108, 224, 2]]","[5, 2]"
524,524,3,"[[5, 125, 92, 226, 0.9049], [472, 66, 508, 195, 0.8694], [142, 250, 270, 354, 0.0912]]","[[470, 69, 509, 191, 8], [132, 253, 280, 351, 5], [-2, 127, 102, 223, 2]]","[8, 5, 2]"
525,525,3,"[[5, 115, 89, 243, 0.9972], [465, 60, 509, 195, 0.9929], [63, 243, 214, 331, 0.919]]","[[466, 60, 508, 194, 8], [84, 244, 233, 339, 5], [-2, 126, 97, 228, 2]]","[8, 5, 2]"
526,526,3,"[[0, 118, 88, 243, 0.9924], [461, 62, 507, 195, 0.9916], [60, 244, 218, 335, 0.627]]","[[461, 59, 506, 196, 8], [66, 242, 217, 336, 5], [-3, 125, 93, 233, 2]]","[8, 5, 2]"
527,527,3,"[[456, 63, 507, 195, 0.9987], [3, 132, 86, 246, 0.9962], [55, 245, 209, 329, 0.9819]]","[[457, 58, 505, 198, 8], [54, 241, 207, 332, 5], [-2, 130, 90, 239, 2]]","[8, 5, 2]"
528,528,3,"[[5, 114, 82, 246, 0.9998], [457, 65, 508, 193, 0.9996], [59, 244, 210, 333, 0.9234]]","[[456, 59, 506, 197, 8], [53, 241, 205, 332, 5], [-1, 124, 87, 238, 2]]","[8, 5, 2]"
529,529,3,"[[455, 57, 511, 200, 0.9989], [3, 114, 81, 248, 0.9982], [57, 245, 203, 329, 0.9448]]","[[455, 56, 508, 200, 8], [50, 241, 201, 330, 5], [-1, 122, 85, 240, 2]]","[8, 5, 2]"
530,530,3,"[[450, 67, 506, 175, 0.9991], [0, 116, 87, 263, 0.9987], [54, 252, 199, 332, 0.984]]","[[451, 57, 505, 189, 8], [47, 245, 197, 332, 5], [0, 123, 85, 249, 2]]","[8, 5, 2]"
531,531,3,"[[1, 117, 82, 272, 0.999], [449, 66, 509, 174, 0.9967], [55, 250, 200, 333, 0.9078]]","[[450, 58, 506, 183, 8], [48, 247, 196, 332, 5], [-1, 125, 84, 258, 2]]","[8, 5, 2]"
532,532,3,"[[1, 117, 83, 272, 0.9998], [446, 66, 510, 171, 0.9817], [54, 246, 204, 327, 0.9597]]","[[448, 58, 507, 178, 8], [49, 244, 198, 329, 5], [0, 124, 83, 262, 2]]","[8, 5, 2]"
533,533,3,"[[3, 117, 81, 270, 0.9998], [448, 63, 509, 174, 0.8245], [57, 249, 193, 332, 0.4529]]","[[447, 59, 507, 177, 8], [48, 246, 194, 330, 5], [0, 122, 83, 264, 2]]","[8, 5, 2]"
534,534,3,"[[4, 120, 83, 266, 0.9986], [449, 61, 510, 175, 0.9431], [3, 259, 96, 336, 0.1099]]","[[448, 58, 508, 176, 8], [6, 252, 137, 335, 5], [1, 122, 83, 265, 2]]","[8, 5, 2]"
535,535,3,"[[2, 117, 85, 264, 0.9986], [449, 58, 511, 178, 0.9871], [6, 239, 96, 330, 0.1129]]","[[448, 57, 510, 177, 8], [-5, 245, 114, 329, 5], [1, 119, 84, 263, 2]]","[8, 5, 2]"
536,536,3,"[[6, 118, 83, 267, 0.9993], [10, 239, 91, 332, 0.9804], [453, 68, 506, 160, 0.1139]]","[[449, 59, 508, 170, 8], [-7, 242, 102, 328, 5], [3, 119, 84, 265, 2]]","[8, 5, 2]"
537,537,2,"[[7, 117, 82, 246, 0.9979], [10, 247, 96, 329, 0.5281]]","[[448, 57, 508, 169, 8], [-4, 244, 98, 329, 5], [4, 115, 83, 255, 2]]","[8, 5, 2]"
538,538,3,"[[7, 120, 85, 239, 0.996], [414, 47, 491, 129, 0.6819], [4, 236, 93, 327, 0.5401]]","[[425, 43, 491, 143, 8], [-5, 239, 94, 326, 5], [5, 114, 84, 248, 2]]","[8, 5, 2]"
539,539,2,"[[10, 111, 84, 269, 0.9926], [415, 43, 493, 128, 0.2587]]","[[419, 39, 489, 134, 8], [-14, 238, 84, 324, 5], [7, 116, 85, 256, 2]]","[8, 5, 2]"
540,540,2,"[[11, 109, 83, 283, 0.9977], [407, 38, 491, 126, 0.2338]]","[[412, 35, 487, 129, 8], [8, 118, 85, 266, 2]]","[8, 2]"
541,541,2,"[[371, 41, 488, 118, 0.9991], [12, 107, 81, 275, 0.9764]]","[[391, 35, 479, 123, 8], [9, 115, 83, 268, 2]]","[8, 2]"
542,542,3,"[[369, 45, 488, 118, 0.9999], [12, 122, 87, 238, 0.848], [11, 212, 84, 320, 0.6782]]","[[380, 37, 478, 121, 8], [-2, 221, 86, 313, 5], [10, 113, 86, 255, 2]]","[8, 5, 2]"
543,543,2,"[[368, 46, 480, 121, 0.9997], [11, 125, 90, 293, 0.9795]]","[[373, 40, 475, 121, 8], [-8, 218, 80, 311, 5], [11, 125, 88, 274, 2]]","[8, 5, 2]"
544,544,3,"[[353, 40, 471, 122, 0.9999], [5, 211, 81, 321, 0.9143], [12, 120, 85, 243, 0.3039]]","[[361, 38, 468, 121, 8], [-2, 216, 82, 314, 5], [11, 117, 86, 259, 2]]","[8, 5, 2]"
545,545,2,"[[342, 28, 461, 112, 0.9969], [8, 125, 97, 299, 0.9951]]","[[348, 30, 460, 114, 8], [-8, 214, 76, 312, 5], [11, 128, 91, 279, 2]]","[8, 5, 2]"
546,546,2,"[[318, 33, 465, 112, 0.9999], [10, 127, 95, 297, 0.9994]]","[[332, 30, 455, 112, 8], [11, 131, 92, 287, 2]]","[8, 2]"
547,547,2,"[[314, 34, 455, 110, 0.9999], [5, 149, 92, 294, 0.9998]]","[[321, 30, 450, 111, 8], [8, 141, 91, 294, 2]]","[8, 2]"
548,548,2,"[[5, 143, 96, 305, 0.9992], [305, 37, 443, 108, 0.9987]]","[[309, 31, 442, 110, 8], [7, 144, 92, 300, 2]]","[8, 2]"
549,549,2,"[[309, 36, 451, 109, 1.0], [5, 197, 82, 308, 0.9466]]","[[308, 32, 444, 109, 8], [4, 171, 87, 314, 2]]","[8, 2]"
550,550,2,"[[301, 33, 448, 109, 1.0], [26, 167, 107, 312, 0.8822]]","[[303, 31, 443, 109, 8], [17, 170, 100, 313, 2]]","[8, 2]"
551,551,2,"[[284, 36, 451, 112, 1.0], [18, 147, 94, 305, 0.9834]]","[[293, 33, 441, 110, 8], [16, 159, 98, 306, 2]]","[8, 2]"
552,552,2,"[[286, 38, 455, 112, 1.0], [37, 169, 99, 306, 0.9953]]","[[289, 34, 445, 112, 8], [26, 164, 102, 309, 2]]","[8, 2]"
553,553,3,"[[289, 41, 448, 111, 1.0], [4, 149, 64, 269, 0.8581], [63, 239, 206, 337, 0.8554]]","[[287, 36, 445, 112, 8], [27, 167, 103, 311, 2]]","[8, 2]"
554,554,3,"[[289, 38, 443, 109, 1.0], [57, 239, 211, 335, 0.9396], [9, 110, 83, 241, 0.9152]]","[[58, 238, 209, 335, 10], [10, 109, 81, 242, 9], [285, 36, 443, 110, 8]]","[10, 9, 8]"
555,555,3,"[[284, 38, 441, 110, 0.9999], [41, 240, 210, 333, 0.9969], [8, 97, 83, 254, 0.474]]","[[45, 237, 206, 335, 10], [7, 97, 84, 249, 9], [282, 36, 440, 110, 8]]","[10, 9, 8]"
556,556,3,"[[257, 34, 445, 127, 1.0], [12, 96, 92, 226, 0.9998], [47, 235, 210, 331, 0.9965]]","[[45, 234, 208, 332, 10], [11, 89, 90, 234, 9], [268, 37, 437, 117, 8]]","[10, 9, 8]"
557,557,3,"[[253, 34, 429, 131, 1.0], [35, 239, 220, 334, 0.9982], [14, 107, 90, 242, 0.8153]]","[[40, 235, 213, 334, 10], [13, 98, 91, 240, 9], [257, 37, 430, 123, 8]]","[10, 9, 8]"
558,558,3,"[[242, 38, 417, 132, 0.9999], [41, 241, 235, 335, 0.9969], [10, 113, 97, 232, 0.9948]]","[[43, 237, 225, 336, 10], [13, 103, 94, 238, 9], [245, 39, 420, 127, 8]]","[10, 9, 8]"
559,559,3,"[[245, 34, 406, 115, 0.9998], [47, 239, 240, 337, 0.9978], [1, 64, 83, 166, 0.9283]]","[[47, 237, 235, 338, 10], [5, 69, 86, 191, 9], [239, 34, 412, 121, 8]]","[10, 9, 8]"
560,560,3,"[[201, 17, 411, 112, 0.9997], [129, 255, 272, 355, 0.9805], [10, 52, 92, 179, 0.1001]]","[[96, 250, 269, 349, 10], [8, 54, 90, 179, 9], [218, 23, 403, 114, 8]]","[10, 9, 8]"
561,561,3,"[[153, 253, 269, 344, 0.9957], [218, 1, 382, 116, 0.9882], [21, 49, 102, 213, 0.9716]]","[[128, 252, 281, 346, 10], [15, 53, 100, 192, 9], [210, 13, 392, 109, 8]]","[10, 9, 8]"
562,562,3,"[[156, 253, 277, 340, 0.9987], [211, 9, 395, 120, 0.9985], [26, 56, 96, 206, 0.9883]]","[[146, 252, 287, 343, 10], [20, 55, 101, 196, 9], [208, 12, 392, 113, 8]]","[10, 9, 8]"
563,563,3,"[[220, 6, 382, 127, 0.9955], [26, 69, 95, 197, 0.989], [157, 248, 272, 333, 0.9503]]","[[153, 250, 284, 336, 10], [22, 60, 99, 196, 9], [208, 11, 388, 117, 8]]","[10, 9, 8]"
564,564,3,"[[205, 9, 393, 119, 0.9972], [26, 60, 96, 198, 0.9953], [159, 246, 266, 333, 0.9043]]","[[157, 248, 278, 333, 10], [24, 58, 99, 195, 9], [205, 9, 388, 117, 8]]","[10, 9, 8]"
565,565,3,"[[24, 54, 97, 183, 0.9999], [192, 25, 369, 109, 0.9908], [151, 230, 266, 336, 0.9552]]","[[155, 241, 274, 330, 10], [24, 52, 98, 186, 9], [192, 14, 376, 116, 8]]","[10, 9, 8]"
566,566,3,"[[24, 56, 98, 183, 0.9999], [172, 23, 353, 109, 0.9998], [152, 208, 275, 343, 0.992]]","[[154, 228, 278, 329, 10], [24, 51, 98, 183, 9], [175, 16, 360, 114, 8]]","[10, 9, 8]"
567,567,3,"[[23, 55, 102, 184, 0.9999], [172, 23, 360, 110, 0.9996], [163, 205, 285, 342, 0.9975]]","[[161, 219, 286, 330, 10], [24, 51, 100, 183, 9], [170, 18, 357, 113, 8]]","[10, 9, 8]"
568,568,3,"[[170, 24, 361, 112, 0.9999], [28, 61, 98, 181, 0.9997], [164, 207, 294, 334, 0.9988]]","[[166, 213, 293, 329, 10], [26, 54, 100, 182, 9], [168, 20, 357, 113, 8]]","[10, 9, 8]"
569,569,3,"[[170, 22, 363, 110, 0.9999], [27, 61, 100, 181, 0.9991], [169, 211, 300, 337, 0.9978]]","[[170, 213, 299, 331, 10], [27, 55, 100, 181, 9], [167, 19, 358, 112, 8]]","[10, 9, 8]"
570,570,3,"[[28, 60, 99, 182, 0.9977], [183, 21, 353, 106, 0.9976], [165, 205, 300, 340, 0.9971]]","[[169, 210, 301, 333, 10], [27, 56, 100, 181, 9], [171, 18, 357, 109, 8]]","[10, 9, 8]"
571,571,3,"[[189, 20, 348, 109, 0.9984], [28, 68, 99, 172, 0.9975], [161, 203, 297, 342, 0.995]]","[[166, 207, 300, 336, 10], [28, 59, 100, 177, 9], [175, 18, 355, 109, 8]]","[10, 9, 8]"
572,572,3,"[[183, 10, 347, 104, 0.9985], [29, 73, 100, 162, 0.9695], [164, 195, 297, 347, 0.9104]]","[[165, 203, 300, 338, 10], [28, 62, 100, 170, 9], [175, 13, 351, 105, 8]]","[10, 9, 8]"
573,573,3,"[[173, 18, 359, 115, 0.9979], [163, 148, 362, 335, 0.9966], [30, 55, 107, 153, 0.9085]]","[[175, 173, 332, 328, 10], [31, 55, 103, 159, 9], [173, 16, 353, 110, 8]]","[10, 9, 8]"
574,574,2,"[[224, 138, 395, 287, 0.9939], [212, 16, 363, 146, 0.991]]","[[211, 147, 373, 302, 10], [32, 52, 104, 156, 9], [190, 23, 365, 125, 8]]","[10, 9, 8]"
575,575,2,"[[234, 139, 415, 255, 0.9999], [206, 23, 353, 132, 0.9466]]","[[231, 133, 401, 276, 10], [194, 24, 362, 128, 8]]","[10, 8]"
576,576,2,"[[245, 126, 429, 253, 0.9971], [159, 11, 372, 125, 0.981]]","[[246, 123, 421, 262, 10], [178, 17, 360, 125, 8]]","[10, 8]"
577,577,2,"[[262, 122, 434, 235, 0.9024], [205, 22, 360, 138, 0.7636]]","[[259, 115, 434, 246, 10], [189, 21, 364, 132, 8]]","[10, 8]"
578,578,2,"[[163, 1, 339, 93, 0.9942], [296, 123, 481, 230, 0.9892]]","[[288, 113, 467, 237, 10], [171, 4, 347, 110, 8]]","[10, 8]"
579,579,2,"[[421, 140, 504, 234, 0.9869], [230, 35, 334, 171, 0.2729]]","[[361, 121, 514, 239, 10], [193, 31, 352, 142, 8]]","[10, 8]"
580,580,3,"[[427, 144, 501, 233, 0.9956], [227, 46, 376, 189, 0.9164], [296, 0, 441, 88, 0.0429]]","[[395, 127, 526, 239, 10], [212, 47, 369, 166, 8]]","[10, 8]"
581,581,2,"[[429, 144, 501, 236, 0.9868], [229, 44, 390, 180, 0.76]]","[[412, 132, 526, 239, 10], [223, 49, 383, 173, 8]]","[10, 8]"
582,582,3,"[[429, 141, 507, 241, 0.9999], [231, 52, 395, 189, 0.9596], [308, 3, 452, 101, 0.2079]]","[[306, 4, 453, 99, 11], [422, 135, 526, 240, 10], [229, 54, 390, 182, 8]]","[11, 10, 8]"
583,583,3,"[[425, 157, 511, 253, 0.9989], [242, 70, 404, 187, 0.9927], [299, 1, 441, 97, 0.1484]]","[[299, 2, 445, 97, 11], [427, 146, 524, 248, 10], [237, 63, 400, 189, 8]]","[11, 10, 8]"
584,584,3,"[[315, 5, 442, 106, 0.9857], [429, 157, 510, 267, 0.9778], [250, 75, 418, 197, 0.6174]]","[[307, 6, 446, 102, 11], [430, 154, 523, 257, 10], [247, 71, 412, 196, 8]]","[11, 10, 8]"
585,585,3,"[[440, 188, 510, 280, 0.994], [388, 28, 498, 141, 0.7728], [274, 79, 407, 210, 0.4035]]","[[362, 28, 491, 127, 11], [437, 174, 522, 273, 10], [259, 78, 416, 205, 8]]","[11, 10, 8]"
586,586,3,"[[439, 181, 509, 287, 0.9836], [423, 49, 510, 153, 0.3741], [301, 97, 453, 243, 0.2275]]","[[404, 48, 516, 145, 11], [440, 180, 520, 280, 10], [286, 95, 442, 228, 8]]","[11, 10, 8]"
587,587,3,"[[444, 184, 510, 291, 0.9997], [444, 63, 509, 167, 0.9979], [308, 89, 453, 241, 0.5967]]","[[431, 67, 524, 159, 11], [444, 185, 519, 285, 10], [299, 97, 454, 234, 8]]","[11, 10, 8]"
588,588,3,"[[448, 72, 511, 186, 0.9999], [345, 122, 484, 268, 0.9761], [473, 237, 512, 276, 0.0806]]","[[444, 82, 526, 173, 11], [458, 208, 526, 290, 10], [328, 116, 479, 257, 8]]","[11, 10, 8]"
589,589,1,"[[457, 67, 512, 202, 0.9659]]","[[454, 88, 526, 184, 11], [470, 211, 536, 291, 10], [335, 123, 487, 264, 8]]","[11, 10, 8]"
590,590,2,"[[463, 90, 512, 204, 0.8285], [423, 189, 505, 281, 0.7647]]","[[462, 100, 524, 194, 11], [388, 162, 519, 291, 8]]","[11, 8]"
591,591,2,"[[459, 100, 511, 200, 0.9919], [427, 189, 505, 281, 0.9811]]","[[464, 108, 520, 198, 11], [407, 175, 523, 295, 8]]","[11, 8]"
592,592,2,"[[459, 97, 512, 203, 0.9981], [427, 164, 508, 290, 0.951]]","[[465, 110, 518, 199, 11], [417, 172, 523, 294, 8]]","[11, 8]"
593,593,2,"[[446, 178, 510, 262, 0.8309], [467, 92, 509, 207, 0.0552]]","[[469, 109, 516, 199, 11], [431, 170, 526, 284, 8]]","[11, 8]"
594,594,2,"[[443, 203, 507, 282, 0.9535], [469, 107, 511, 223, 0.9191]]","[[472, 119, 516, 209, 11], [436, 187, 523, 292, 8]]","[11, 8]"
595,595,2,"[[437, 195, 504, 283, 0.9532], [469, 110, 510, 216, 0.676]]","[[473, 122, 514, 210, 11], [436, 191, 518, 292, 8]]","[11, 8]"
596,596,2,"[[437, 191, 504, 284, 0.937], [468, 109, 511, 212, 0.6045]]","[[474, 121, 513, 209, 11], [436, 192, 514, 290, 8]]","[11, 8]"
597,597,2,"[[442, 218, 512, 284, 0.8817], [463, 110, 511, 213, 0.1583]]","[[471, 121, 511, 209, 11], [440, 205, 517, 294, 8]]","[11, 8]"
598,598,2,"[[466, 116, 510, 239, 0.9828], [440, 213, 502, 288, 0.5787]]","[[471, 128, 511, 222, 11], [439, 209, 512, 295, 8]]","[11, 8]"
599,599,1,"[[464, 116, 510, 246, 0.9919]]","[[469, 131, 510, 231, 11], [446, 216, 518, 301, 8]]","[11, 8]"
600,600,1,"[[424, 180, 507, 294, 0.4755]]","[[475, 141, 514, 235, 11], [432, 196, 509, 290, 8]]","[11, 8]"
601,601,3,"[[456, 141, 506, 247, 0.3002], [348, 152, 485, 292, 0.1338], [450, 226, 511, 280, 0.1282]]","[[464, 146, 505, 242, 11], [441, 210, 515, 292, 8]]","[11, 8]"
602,602,1,"[[419, 178, 511, 293, 0.5713]]","[[469, 155, 507, 246, 11], [431, 196, 511, 288, 8]]","[11, 8]"
603,603,1,"[[358, 203, 486, 309, 0.6953]]","[[360, 200, 483, 311, 12], [435, 200, 515, 291, 8]]","[12, 8]"
604,604,1,"[[333, 211, 493, 312, 0.9974]]","[[345, 209, 483, 316, 12]]",[12]
605,605,2,"[[317, 211, 488, 322, 0.8029], [456, 223, 512, 282, 0.1038]]","[[328, 212, 480, 323, 12], [447, 212, 519, 292, 8]]","[12, 8]"
606,606,2,"[[309, 230, 450, 330, 0.9904], [451, 229, 511, 285, 0.6115]]","[[311, 226, 456, 331, 12], [448, 220, 517, 292, 8]]","[12, 8]"
607,607,2,"[[317, 231, 451, 333, 0.9894], [447, 227, 512, 284, 0.1422]]","[[311, 232, 450, 334, 12], [448, 223, 515, 290, 8]]","[12, 8]"
608,608,2,"[[304, 236, 454, 346, 0.9856], [470, 221, 507, 285, 0.1013]]","[[305, 238, 448, 343, 12], [457, 222, 516, 288, 8]]","[12, 8]"
609,609,2,"[[290, 242, 456, 351, 0.9938], [446, 214, 507, 287, 0.4005]]","[[296, 243, 447, 350, 12], [451, 219, 510, 287, 8]]","[12, 8]"
610,610,2,"[[285, 240, 447, 363, 0.9894], [446, 225, 512, 285, 0.6523]]","[[287, 246, 443, 359, 12], [450, 222, 511, 287, 8]]","[12, 8]"
611,611,2,"[[275, 245, 449, 351, 0.9761], [448, 219, 512, 286, 0.7557]]","[[279, 246, 441, 357, 12], [450, 221, 511, 286, 8]]","[12, 8]"
612,612,2,"[[262, 250, 425, 368, 0.963], [452, 215, 512, 289, 0.916]]","[[265, 251, 428, 365, 12], [451, 219, 512, 287, 8]]","[12, 8]"
613,613,2,"[[253, 252, 425, 372, 0.9989], [450, 217, 512, 287, 0.773]]","[[255, 254, 422, 371, 12], [451, 219, 512, 287, 8]]","[12, 8]"
